date,y_true,fcast_ew,hmean,nr_ew,dy,ep,dpayr,svar,bmr,ntis,tbl,lty,ltr,dfr,dfy,inf
1960-01-01,-0.073333,0.008179633613090181,0.013531048951048948,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1960-02-01,0.010622,0.008187652037868887,0.012927826388888886,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1960-03-01,-0.015466,0.009561837341333245,0.012911924137931031,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1960-04-01,-0.019613,0.010219672129603908,0.012717554794520547,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1960-05-01,0.031613,0.008015465637187972,0.012497619047619047,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1960-06-01,0.019102,0.009665239559538314,0.012626777027027027,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1960-07-01,-0.025348,0.010579555390096244,0.012670234899328859,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1960-08-01,0.030167,0.011125437941312502,0.01241678,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1960-09-01,-0.060413,0.009732292216748737,0.012534331125827814,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1960-10-01,-0.002679,0.010077992911948322,0.012054414473684211,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1960-11-01,0.043881,0.009349697162952893,0.011958117647058822,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1960-12-01,0.047539,0.009322093880199918,0.012165409090909091,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1961-01-01,0.06272,0.011265252464150352,0.012393625806451612,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1961-02-01,0.030938,0.009600723900958551,0.012716230769230768,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1961-03-01,0.027945,0.011300464164739931,0.012832292993630572,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1961-04-01,0.002537,0.01068406066128847,0.012927943037974681,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1961-05-01,0.021853,0.011738385164781985,0.01286259119496855,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1961-06-01,-0.028473,0.010518445331915786,0.012918781249999997,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1961-07-01,0.031795,0.010059923058819989,0.012661689440993787,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1961-08-01,0.02293,0.01063383083867854,0.012779796296296294,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1961-09-01,-0.020074,0.010130328910863542,0.012842067484662576,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1961-10-01,0.026475,0.010737433824623248,0.01264135975609756,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1961-11-01,0.043326,0.010404680976455274,0.012725199999999999,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1961-12-01,0.003196,0.01040747713897757,0.012909542168674697,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1962-01-01,-0.039256,0.009773560835989407,0.01285137724550898,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1962-02-01,0.018192,0.00947126526389462,0.012541214285714284,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1962-03-01,-0.005842,0.010026694254418676,0.012574650887573964,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1962-04-01,-0.063743,0.010834799047184809,0.012466317647058823,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1962-05-01,-0.082047,0.009547019370292674,0.012020649122807016,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1962-06-01,-0.083069,0.01233860619643632,0.01147374418604651,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1962-07-01,0.063203,0.0077234824581222375,0.010927254335260114,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1962-08-01,0.018969,0.00808087808858742,0.011227689655172412,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1962-09-01,-0.051116,0.009141935853120777,0.011271925714285713,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1962-10-01,0.006213,0.00846377328203454,0.010917448863636362,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1962-11-01,0.105768,0.00871591874501409,0.010890870056497174,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1962-12-01,0.013534,0.00908516544547053,0.01142388764044944,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1963-01-01,0.048067,0.009220671897431905,0.011435675977653634,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1963-02-01,-0.026689,0.00929707463187089,0.011639183333333336,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1963-03-01,0.034281,0.00919434985948258,0.011427425414364643,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1963-04-01,0.04677,0.009458122866000673,0.011552994505494508,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1963-05-01,0.017174,0.009543230605384397,0.011745437158469946,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1963-06-01,-0.021005,0.009541183161563773,0.011774940217391306,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1963-07-01,-0.004121,0.009049919230170277,0.01159775135135135,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1963-08-01,0.050766,0.009221796941452465,0.01151324193548387,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1963-09-01,-0.012902,0.009371822662783772,0.011723149732620319,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1963-10-01,0.032125,0.00898129437928759,0.011592164893617021,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1963-11-01,-0.007387,0.008856765828844234,0.011700804232804233,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1963-12-01,0.023365,0.009186851761308694,0.011600342105263157,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1964-01-01,0.024491,0.008983577935282504,0.01166193717277487,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1964-02-01,0.014015,0.008468433158397013,0.011728755208333332,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1964-03-01,0.014632,0.008465809739930568,0.01174060103626943,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1964-04-01,0.003092,0.009026065433736373,0.011755505154639176,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1964-05-01,0.013915,0.0087612016772266,0.011711076923076925,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1964-06-01,0.015484,0.008761578943887502,0.01172232142857143,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1964-07-01,0.01591,0.008951581118479478,0.011741416243654823,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1964-08-01,-0.014621,0.00864664935384525,0.011762469696969697,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1964-09-01,0.027599,0.008495241065161209,0.01162988944723618,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1964-10-01,0.005945,0.008897575226648675,0.011709734999999999,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1964-11-01,-0.001302,0.008644772454952735,0.011681054726368158,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1964-12-01,0.002328,0.008589293294734962,0.011616782178217822,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1965-01-01,0.031691,0.00808990663386822,0.011571024630541871,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1965-02-01,0.000946,0.00859610417776707,0.011669651960784313,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1965-03-01,-0.015213,0.008569387948912583,0.011617341463414633,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1965-04-01,0.032012,0.00834210143053454,0.011487097087378639,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1965-05-01,-0.006222,0.008577989830859096,0.011586251207729466,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1965-06-01,-0.04998,0.008371672683347885,0.011500634615384612,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1965-07-01,0.010986,0.008232771951692018,0.011206468899521527,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1965-08-01,0.02446,0.008005898642528318,0.011205419047619047,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1965-09-01,0.030066,0.008113730996905648,0.011268236966824644,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1965-10-01,0.025712,0.008057812285719607,0.01135690566037736,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1965-11-01,-0.006921,0.008183468080234308,0.011424300469483568,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1965-12-01,0.006849,0.0076475925891704806,0.01133857476635514,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1966-01-01,0.002405,0.007556789787307786,0.011317693023255812,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1966-02-01,-0.01655,0.006874061516520206,0.011276430555555553,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1966-03-01,-0.026541,0.006267879602657462,0.011148198156682027,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1966-04-01,0.018358,0.008727938134214025,0.010975311926605504,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1966-05-01,-0.05254,0.0070963380499895305,0.011009022831050227,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1966-06-01,-0.01848,0.006818165765093785,0.010720163636363635,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1966-07-01,-0.015929,0.006902634782178956,0.010588036199095022,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1966-08-01,-0.07515,0.0067808606314874835,0.01046859009009009,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1966-09-01,-0.010344,0.0057886255092173475,0.010084650224215248,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1966-10-01,0.044333,0.007621692600916966,0.009993450892857145,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1966-11-01,0.006723,0.007497984459590069,0.010146071111111113,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1966-12-01,-0.003674,0.00591428626683798,0.010130924778761064,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1967-01-01,0.075215,0.008980688207280178,0.010070110132158592,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1967-02-01,0.003214,0.007347492356060671,0.010355833333333335,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1967-03-01,0.037537,0.006750370296291411,0.010324646288209607,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1967-04-01,0.039471,0.008892437857055513,0.010442960869565218,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1967-05-01,-0.05001,0.006437635756041221,0.010568623376623376,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1967-06-01,0.016019,0.008548874970034264,0.010307508620689654,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1967-07-01,0.043754,0.006473279422355207,0.010332021459227467,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1967-08-01,-0.009924,0.008007173236149844,0.010474850427350427,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1967-09-01,0.030715,0.0069074316579473645,0.010388046808510638,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1967-10-01,-0.030648,0.007263234152430764,0.010474177966101693,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1967-11-01,0.002535,0.005257521356061772,0.010300666666666666,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1967-12-01,0.023479,0.006421588636596052,0.01026803781512605,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1968-01-01,-0.045175,0.007647530218911044,0.010323313807531381,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1968-02-01,-0.0309,0.0073766195775025875,0.010092070833333333,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1968-03-01,0.005796,0.006022188888060762,0.009921979253112034,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1968-04-01,0.080292,0.00582964639035954,0.009904929752066116,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1968-05-01,0.012074,0.008016350504319513,0.010194588477366255,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1968-06-01,0.005416,0.0067785291195310874,0.010202290983606558,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1968-07-01,-0.021744,0.0077010677846326885,0.010182755102040817,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1968-08-01,0.011615,0.00713234820803773,0.010052971544715447,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1968-09-01,0.035151,0.006216133000714378,0.010059295546558706,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1968-10-01,0.004287,0.006657535643513738,0.010160471774193549,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1968-11-01,0.04918,0.006496761064036797,0.010136883534136547,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1968-12-01,-0.045026,0.006198507826242196,0.010293056,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1969-01-01,-0.011847,0.004886208893954519,0.010072661354581673,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1969-02-01,-0.047621,0.00422024235131411,0.009985678571428572,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1969-03-01,0.030247,0.006074635315098233,0.009757984189723321,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1969-04-01,0.018171,0.006555647671340048,0.009838649606299214,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1969-05-01,-0.001446,0.007137916304285396,0.00987132549019608,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1969-06-01,-0.059157,0.0036528569616535466,0.009827117187500001,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1969-07-01,-0.063732,0.006580526060318553,0.009558696498054476,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1969-08-01,0.040428,0.005027270438938127,0.009274624031007754,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1969-09-01,-0.028941,0.004819517582564261,0.009394907335907338,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1969-10-01,0.0407,0.002084936963256686,0.00924746153846154,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1969-11-01,-0.035152,0.006796677156578015,0.009367969348659006,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1969-12-01,-0.022122,0.0047685904136239125,0.00919804580152672,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1970-01-01,-0.081798,0.004606206063726972,0.009078958174904945,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1970-02-01,0.053521,0.0034557201716670237,0.008734727272727274,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1970-03-01,-0.003394,0.0067468732816461175,0.0089037320754717,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1970-04-01,-0.094531,0.004944675443828644,0.0088575,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1970-05-01,-0.059689,0.003377940383443065,0.008470277153558053,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1970-06-01,-0.054332,0.002644626787446142,0.008215951492537314,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1970-07-01,0.069723,0.0064877186229279835,0.0079834312267658,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1970-08-01,0.044578,0.004455558807568491,0.008212096296296299,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1970-09-01,0.029402,0.004311367360986342,0.00834628782287823,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1970-10-01,-0.014432,0.006479528022841571,0.008423698529411766,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1970-11-01,0.049787,0.004620443407012765,0.008339978021978025,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1970-12-01,0.054084,0.008819354788239045,0.008491244525547446,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1971-01-01,0.038628,0.0047026917180356155,0.008657036363636364,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1971-02-01,0.009517,0.00827542983752976,0.008765626811594204,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1971-03-01,0.035768,0.007358395335135794,0.008768339350180508,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1971-04-01,0.033965,0.00981606546192225,0.008865460431654678,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1971-05-01,-0.03995,0.006265838793459977,0.008955422939068102,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1971-06-01,-0.000461,0.007077751023179492,0.008780760714285714,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1971-07-01,-0.044527,0.005084223483754765,0.008747871886120997,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1971-08-01,0.038036,0.006034613858299347,0.00855895390070922,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1971-09-01,-0.009738,0.007743392049639009,0.008663113074204948,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1971-10-01,-0.043829,0.008084766722730018,0.008598320422535211,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1971-11-01,-0.000802,0.006707608569321985,0.008414364912280701,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1971-12-01,0.08418,0.006284680655974211,0.008382139860139859,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1972-01-01,0.015388,0.0065018482453302285,0.008646243902439022,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1972-02-01,0.027321,0.006379607415975884,0.008669652777777778,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
