date,y_true,fcast_lassorel,hmean,nr_lasso_rel,dy,ep,dpayr,svar,bmr,ntis,tbl,lty,ltr,dfr,dfy,inf
1960-01-01,-0.073333,0.006427282786747044,0.013531048951048948,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1960-02-01,0.010622,-0.003983982835687223,0.012927826388888886,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1960-03-01,-0.015466,0.002045992724241075,0.012911924137931031,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1960-04-01,-0.019613,0.005376958819216587,0.012717554794520547,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1960-05-01,0.031613,0.0042126241884173805,0.012497619047619047,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1960-06-01,0.019102,0.004548331262337842,0.012626777027027027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1960-07-01,-0.025348,0.010261787545812084,0.012670234899328859,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1960-08-01,0.030167,0.010149253880923297,0.01241678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1960-09-01,-0.060413,0.01034427485070468,0.012534331125827814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1960-10-01,-0.002679,0.0087555818909483,0.012054414473684211,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1960-11-01,0.043881,0.00929873275409994,0.011958117647058822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1960-12-01,0.047539,0.009108081287214045,0.012165409090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1961-01-01,0.06272,0.010896061804467262,0.012393625806451612,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1961-02-01,0.030938,0.010396615827873934,0.012716230769230768,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1961-03-01,0.027945,0.010950479872685114,0.012832292993630572,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1961-04-01,0.002537,0.01091554256368989,0.012927943037974681,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1961-05-01,0.021853,0.014894578057168494,0.01286259119496855,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1961-06-01,-0.028473,0.010829759433137248,0.012918781249999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1961-07-01,0.031795,0.010159605096491664,0.012661689440993787,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1961-08-01,0.02293,0.011660881582374162,0.012779796296296294,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1961-09-01,-0.020074,0.010410886396060904,0.012842067484662576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1961-10-01,0.026475,0.012641359756097566,0.01264135975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961-11-01,0.043326,0.0127252,0.012725199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961-12-01,0.003196,0.012909542168674704,0.012909542168674697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962-01-01,-0.039256,0.009936015238669353,0.01285137724550898,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1962-02-01,0.018192,0.01254121428571429,0.012541214285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962-03-01,-0.005842,0.009338715437459245,0.012574650887573964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1962-04-01,-0.063743,0.00922903617513547,0.012466317647058823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1962-05-01,-0.082047,0.007591792422325879,0.012020649122807016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1962-06-01,-0.083069,0.005549866498239648,0.01147374418604651,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1962-07-01,0.063203,0.004350502082794874,0.010927254335260114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1962-08-01,0.018969,0.00333738306199452,0.011227689655172412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1962-09-01,-0.051116,0.005308602460447776,0.011271925714285713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1962-10-01,0.006213,0.005011230400892134,0.010917448863636362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1962-11-01,0.105768,0.005557404677963906,0.010890870056497174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1962-12-01,0.013534,0.00610696962714697,0.01142388764044944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1963-01-01,0.048067,0.00551453231554393,0.011435675977653634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1963-02-01,-0.026689,0.005186644821780457,0.011639183333333336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1963-03-01,0.034281,0.005144799995787406,0.011427425414364643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1963-04-01,0.04677,0.005700734394142263,0.011552994505494508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1963-05-01,0.017174,0.006118785813488802,0.011745437158469946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1963-06-01,-0.021005,0.006062778563931455,0.011774940217391306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1963-07-01,-0.004121,0.0054008891596486995,0.01159775135135135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1963-08-01,0.050766,0.004155064403139334,0.01151324193548387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1963-09-01,-0.012902,0.004505007620104515,0.011723149732620319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1963-10-01,0.032125,0.0038885246364749777,0.011592164893617021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1963-11-01,-0.007387,0.004761136457163664,0.011700804232804233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1963-12-01,0.023365,0.0032424411131575515,0.011600342105263157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1964-01-01,0.024491,0.0033789752289404285,0.01166193717277487,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1964-02-01,0.014015,0.004398802812320534,0.011728755208333332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1964-03-01,0.014632,0.004582140707201303,0.01174060103626943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1964-04-01,0.003092,0.005010757800415117,0.011755505154639176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1964-05-01,0.013915,0.00492717178448384,0.011711076923076925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1964-06-01,0.015484,0.004943028276602583,0.01172232142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1964-07-01,0.01591,0.005216687056454616,0.011741416243654823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1964-08-01,-0.014621,0.005283284001920546,0.011762469696969697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1964-09-01,0.027599,0.004956309117404495,0.01162988944723618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1964-10-01,0.005945,0.007149293251015629,0.011709734999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1964-11-01,-0.001302,0.006217874090619295,0.011681054726368158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1964-12-01,0.002328,0.004823232296198462,0.011616782178217822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1965-01-01,0.031691,0.0024342186231717904,0.011571024630541871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1965-02-01,0.000946,0.011669651960784316,0.011669651960784313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965-03-01,-0.015213,0.011617341463414633,0.011617341463414633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965-04-01,0.032012,0.01148709708737864,0.011487097087378639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965-05-01,-0.006222,0.010553285865673173,0.011586251207729466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1965-06-01,-0.04998,0.00892222161474836,0.011500634615384612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1965-07-01,0.010986,0.005332150193787822,0.011206468899521527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1965-08-01,0.02446,0.006204190378481196,0.011205419047619047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1965-09-01,0.030066,0.006537897988433674,0.011268236966824644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1965-10-01,0.025712,0.008879350909111607,0.01135690566037736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1965-11-01,-0.006921,0.01142430046948357,0.011424300469483568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965-12-01,0.006849,0.0087361902994524,0.01133857476635514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1966-01-01,0.002405,0.007058393724449934,0.011317693023255812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1966-02-01,-0.01655,0.006360880280240677,0.011276430555555553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1966-03-01,-0.026541,0.0045147144660183085,0.011148198156682027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1966-04-01,0.018358,0.001984659056652186,0.010975311926605504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1966-05-01,-0.05254,0.0033309442696998343,0.011009022831050227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1966-06-01,-0.01848,-0.00014227255294645136,0.010720163636363635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1966-07-01,-0.015929,-0.00046073514499552284,0.010588036199095022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1966-08-01,-0.07515,-0.00303723412033988,0.01046859009009009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1966-09-01,-0.010344,-0.009247748828775094,0.010084650224215248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1966-10-01,0.044333,-0.011777516759102647,0.009993450892857145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1966-11-01,0.006723,-0.006285334149337896,0.010146071111111113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1966-12-01,-0.003674,-0.005591589772935095,0.010130924778761064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1967-01-01,0.075215,-0.0034923806347845684,0.010070110132158592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1967-02-01,0.003214,0.0029122816277645115,0.010355833333333335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1967-03-01,0.037537,0.0034567641011278554,0.010324646288209607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1967-04-01,0.039471,0.005121085100962165,0.010442960869565218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1967-05-01,-0.05001,0.008146707894142007,0.010568623376623376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1967-06-01,0.016019,0.0035063388828788502,0.010307508620689654,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1967-07-01,0.043754,-0.0039280981790505,0.010332021459227467,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1967-08-01,-0.009924,0.015269808600684328,0.010474850427350427,7.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1967-09-01,0.030715,0.0060239040192675754,0.010388046808510638,7.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1967-10-01,-0.030648,0.010048223824496692,0.010474177966101693,7.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1967-11-01,0.002535,-0.0057147764559987105,0.010300666666666666,7.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1967-12-01,0.023479,0.007132313111765397,0.01026803781512605,8.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1968-01-01,-0.045175,0.0076959828177685635,0.010323313807531381,8.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1968-02-01,-0.0309,0.0061677102451885395,0.010092070833333333,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1968-03-01,0.005796,-0.002664618969218019,0.009921979253112034,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1968-04-01,0.080292,-0.005525063107830958,0.009904929752066116,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1968-05-01,0.012074,0.004175828152312688,0.010194588477366255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1968-06-01,0.005416,0.0038670972805854697,0.010202290983606558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1968-07-01,-0.021744,0.005644728558130136,0.010182755102040817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1968-08-01,0.011615,0.00445033976129864,0.010052971544715447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1968-09-01,0.035151,0.004812658415925394,0.010059295546558706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1968-10-01,0.004287,0.006385208851469941,0.010160471774193549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1968-11-01,0.04918,0.005921842542149249,0.010136883534136547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1968-12-01,-0.045026,0.010293055999999995,0.010293056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969-01-01,-0.011847,0.003760204494191923,0.010072661354581673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1969-02-01,-0.047621,0.0028420355443103465,0.009985678571428572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1969-03-01,0.030247,-0.020299247373778112,0.009757984189723321,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1969-04-01,0.018171,-0.0021646396918211545,0.009838649606299214,7.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1969-05-01,-0.001446,0.002876715292040746,0.00987132549019608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1969-06-01,-0.059157,-0.007486934633285453,0.009827117187500001,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1969-07-01,-0.063732,-0.011477851286675372,0.009558696498054476,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1969-08-01,0.040428,-0.02798783132119101,0.009274624031007754,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1969-09-01,-0.028941,-0.021000804617483108,0.009394907335907338,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1969-10-01,0.0407,-0.03847341126992656,0.00924746153846154,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1969-11-01,-0.035152,-0.0036517014224478235,0.009367969348659006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1969-12-01,-0.022122,-0.005355316369532827,0.00919804580152672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1970-01-01,-0.081798,-0.007755823289670595,0.009078958174904945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1970-02-01,0.053521,-0.015649672648682007,0.008734727272727274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1970-03-01,-0.003394,-0.005787338841235591,0.0089037320754717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1970-04-01,-0.094531,-0.0037525450608445372,0.0088575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1970-05-01,-0.059689,-0.008629442226774933,0.008470277153558053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1970-06-01,-0.054332,-0.01135635353299922,0.008215951492537314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1970-07-01,0.069723,-0.011722490488544877,0.0079834312267658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1970-08-01,0.044578,-0.012425274232286662,0.008212096296296299,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1970-09-01,0.029402,-0.006564087805620088,0.00834628782287823,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1970-10-01,-0.014432,0.01042050673970277,0.008423698529411766,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1970-11-01,0.049787,-0.0011493127026145963,0.008339978021978025,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1970-12-01,0.054084,0.029706990397155707,0.008491244525547446,10.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1971-01-01,0.038628,0.00188523959618522,0.008657036363636364,10.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1971-02-01,0.009517,0.028230793286426276,0.008765626811594204,8.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1971-03-01,0.035768,0.02051197126759346,0.008768339350180508,10.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1971-04-01,0.033965,0.035941275525996935,0.008865460431654678,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1971-05-01,-0.03995,0.007908841082798424,0.008955422939068102,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1971-06-01,-0.000461,0.0109469290857142,0.008780760714285714,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1971-07-01,-0.044527,-0.002206805464661343,0.008747871886120997,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1971-08-01,0.038036,0.006316316402394853,0.00855895390070922,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1971-09-01,-0.009738,0.01775177667582698,0.008663113074204948,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1971-10-01,-0.043829,0.006788020088302085,0.008598320422535211,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1971-11-01,-0.000802,0.0063438445405497425,0.008414364912280701,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1971-12-01,0.08418,0.003781697819493567,0.008382139860139859,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1972-01-01,0.015388,0.006177200692350465,0.008646243902439022,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1972-02-01,0.027321,0.006076963352847738,0.008669652777777778,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
