date,y_true,fcast_lassorel,hmean,nr_lasso_rel,dy,ep,dpayr,svar,bmr,ntis,tbl,lty,ltr,dfr,dfy,inf
1972-03-01,0.004815,0.009444775097873526,0.008734190311418685,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1972-04-01,0.002776,0.004588781095600195,0.008720675862068967,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1972-05-01,0.019119,0.006697790604001763,0.008700247422680413,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1972-06-01,-0.023156,0.006911593782067224,0.008735928082191782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1972-07-01,0.000345,0.006163449959879733,0.008627081911262798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1972-08-01,0.036325,0.00879895378424925,0.008598911564625849,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1972-09-01,-0.006177,0.0057842696952857256,0.008692898305084745,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1972-10-01,0.007478,-0.0002834541449768277,0.008642662162162161,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1972-11-01,0.046297,0.006628754383815799,0.00863874074074074,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1972-12-01,0.009963,0.00713099527430056,0.008765110738255033,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1973-01-01,-0.020452,-0.005313158433596141,0.008769117056856186,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1973-02-01,-0.038218,-0.005168283113210253,0.00867171333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1973-03-01,-0.005193,-0.0016497305606268176,0.008515933554817274,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1973-04-01,-0.044664,-0.0018209131181146144,0.008470539735099336,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1973-05-01,-0.01915,-0.0041018796660871205,0.00829517821782178,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1973-06-01,-0.010278,-0.012119108999381418,0.008204898026315787,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1973-07-01,0.034028,-0.01678927536972498,0.008144298360655736,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1973-08-01,-0.037944,-0.02309688932498863,0.008228885620915035,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1973-09-01,0.035219,-0.00422497361979729,0.008078485342019544,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1973-10-01,-0.006488,-0.00046326274272292384,0.008166603896103897,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1973-11-01,-0.11372,-0.0022091537962888675,0.00811917799352751,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1973-12-01,0.012371,-0.022218751723748018,0.007726148387096776,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1974-01-01,-0.01452,-0.012490597788343563,0.0077410836012861755,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1974-02-01,-0.004308,-0.017591928497789067,0.007669733974358976,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1974-03-01,-0.027618,-0.009675641080203965,0.0076314664536741225,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1974-04-01,-0.043249,-0.02532592711747727,0.007519207006369428,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1974-05-01,-0.034396,-0.026453171403323497,0.007358038095238098,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1974-06-01,-0.020316,-0.013644436203967152,0.007225905063291141,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1974-07-01,-0.082698,-0.014783642680098104,0.00713902208201893,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1974-08-01,-0.089177,-0.016884741901622487,0.006856515723270442,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1974-09-01,-0.123511,-0.0328065536681086,0.006555470219435739,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1974-10-01,0.160013,-0.023231024270746414,0.006149012500000003,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1974-11-01,-0.050788,0.004009372876102684,0.006628339563862931,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1974-12-01,-0.023421,-0.005471752748212896,0.006450027950310561,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1975-01-01,0.11661,-0.014975095112029792,0.006357547987616101,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1975-02-01,0.06166,0.016993953922860596,0.006697833333333336,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-03-01,0.019714,0.02975103322377783,0.006866947692307694,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-04-01,0.045324,0.01044954207708914,0.00690635582822086,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-05-01,0.046793,0.01037225864694431,0.007023840978593274,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-06-01,0.04182,0.029906527685565617,0.007145088414634148,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-07-01,-0.069604,0.03378450048742609,0.007250483282674774,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-08-01,-0.020463,0.008378555217570773,0.007017590909090911,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-09-01,-0.03705,0.005919792522262674,0.006934567975830818,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-10-01,0.059555,0.004660063250369592,0.0068020843373494,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-11-01,0.024489,0.027473110167126544,0.006960501501501504,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-12-01,-0.014585,0.010669620069851886,0.007012982035928146,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-01-01,0.115343,0.02375879847181708,0.006948510447761197,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-02-01,-0.010456,0.02610691749426633,0.007271113095238099,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-03-01,0.02924,0.0201366815717481,0.00721851038575668,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-04-01,-0.01361,0.02162075699341936,0.007283662721893493,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-05-01,-0.012316,0.01573935187975138,0.007222029498525075,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-06-01,0.040259,0.003053660502240818,0.007164564705882354,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-07-01,-0.011502,0.013510087633095896,0.007261615835777126,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-08-01,-0.003101,0.003945728241034067,0.007206751461988304,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-09-01,0.020221,0.013742041118654055,0.00717669970845481,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-10-01,-0.024611,0.008898025955491426,0.007214619186046511,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-11-01,-0.005141,0.0019025307302668916,0.007122371014492753,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-12-01,0.049775,0.01095894315452801,0.007086927745664739,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-01-01,-0.053654,0.014608899072124112,0.007209948126801151,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-02-01,-0.019238,-0.008373772077738584,0.00703505172413793,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-03-01,-0.016002,0.0013515447451273917,0.006959770773638968,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-04-01,-0.003159,0.005926596547190546,0.006894165714285714,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-05-01,-0.018864,0.005205261519391276,0.006865524216524216,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-06-01,0.044076,5.572673649331325e-6,0.006792428977272725,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-07-01,-0.019453,0.005447298188220655,0.006898048158640225,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-08-01,-0.01651,-0.0022098985960826503,0.006823610169491525,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-09-01,-0.005225,0.00017411887794591824,0.006757881690140845,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-10-01,-0.046284,-0.006830808989222007,0.00672422191011236,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-11-01,0.031852,-0.010683108634168045,0.00657573949579832,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-12-01,0.00057,-0.00184615942557558,0.006646343575418996,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-01-01,-0.065543,-0.011017440158420422,0.006629417827298052,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-02-01,-0.02116,-0.014527490855340674,0.006428938888888891,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-03-01,0.022325,-0.0066934274252663534,0.006352515235457066,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-04-01,0.083664,-0.00196175010510404,0.006396638121546963,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-05-01,0.008319,0.00018296152901132838,0.006609495867768597,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-06-01,-0.021678,0.0004049836248937455,0.0066141923076923105,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-07-01,0.051574,-0.00023324141144981207,0.006536679452054797,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-08-01,0.028041,0.003156410908284186,0.006659732240437161,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-09-01,-0.010763,0.007156098618413255,0.006717991825613082,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-10-01,-0.09577,-0.007237226838451164,0.006670489130434785,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-11-01,0.019971,-0.012246508450961516,0.006392872628726291,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-12-01,0.009627,-0.0022654792092616696,0.0064295702702702705,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-01-01,0.034897,-0.01897069588829077,0.006438188679245283,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-02-01,-0.036349,-0.006489023763746861,0.006514690860215055,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-03-01,0.050061,-0.016013903724084157,0.006399774798927615,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-04-01,-0.003917,-0.006581567928256668,0.006516516042780749,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-05-01,-0.024818,-0.012670935625993054,0.006488693333333334,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-06-01,0.032124,-0.0012874335135290554,0.006405430851063831,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-07-01,0.003951,0.003961797737276054,0.0064736498673740065,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-08-01,0.054165,-0.008652759987724835,0.006466976190476191,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-09-01,-0.006284,0.006592828496042213,0.006592828496042216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-10-01,-0.07386,0.006558942105263156,0.006558942105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-11-01,0.044077,-0.03808987803335067,0.0063478687664042,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-12-01,0.00844,0.00644663612565445,0.006446636125654452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-01-01,0.051808,0.006451840731070497,0.006451840731070497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-02-01,-0.005389,0.006569955729166667,0.006569955729166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-03-01,-0.106418,0.0065388935064935065,0.0065388935064935065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-04-01,0.030294,0.006246259067357512,0.006246259067357513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-05-01,0.04296,0.0063083979328165335,0.006308397932816539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-06-01,0.021622,0.006402860824742269,0.006402860824742269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-07-01,0.0621,0.006441984575835478,0.006441984575835476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-08-01,0.008154,-0.016337111984726604,0.006584697435897436,10.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1980-09-01,0.021535,-0.012661302456992402,0.006588710997442456,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1980-10-01,0.010309,-0.009263377701150809,0.006626839285714287,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-11-01,0.10041,0.0020913166742940123,0.006636208651399492,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1980-12-01,-0.040234,0.004915938561535979,0.006874213197969544,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1981-01-01,-0.05647,0.005327383946165831,0.006754951898734179,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1981-02-01,0.010867,0.006595292929292931,0.006595292929292931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-03-01,0.027585,0.0066060528967254424,0.0066060528967254424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-04-01,-0.032311,0.006658763819095484,0.00665876381909548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-05-01,-0.004261,0.0065610952380952435,0.00656109523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-06-01,-0.019755,0.006534040000000002,0.006534040000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-07-01,-0.012786,0.006468481296758112,0.006468481296758107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-08-01,-0.06794,0.006420584577114424,0.006420584577114428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-09-01,-0.063266,-0.023016529061302735,0.00623606699751861,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1981-10-01,0.039715,-0.014721690930714404,0.006064032178217822,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1981-11-01,0.031727,0.019775909839739047,0.006147120987654322,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1981-12-01,-0.037759,0.048139831855837534,0.006210125615763547,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1982-01-01,-0.024067,0.0061020933660933694,0.006102093366093367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-02-01,-0.058441,0.006028149509803923,0.006028149509803922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-03-01,-0.016005,0.005870523227383868,0.005870523227383863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-04-01,0.03175,0.005817168292682926,0.0058171682926829275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-05-01,-0.040805,0.005880265206812657,0.005880265206812653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-06-01,-0.026379,0.005766951456310681,0.00576695145631068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-07-01,-0.029799,-0.005231883208550308,0.005689116222760291,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1982-08-01,0.116902,0.0035788159292993553,0.0056033961352657015,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1982-09-01,0.002896,0.014379932074395679,0.005871585542168676,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1982-10-01,0.108763,0.01179167949779701,0.005864432692307692,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1982-11-01,0.039854,0.01631980764521557,0.006111191846522783,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1982-12-01,0.010535,0.0243849849471531,0.006191916267942585,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-01-01,0.028593,0.025242210807939924,0.006202281622911697,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-02-01,0.018833,0.014131633954114283,0.006255592857142858,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-03-01,0.02927,0.02400801980899362,0.006285467933491688,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-04-01,0.069419,0.012828504370127895,0.006339933649289101,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-05-01,-0.012787,0.019029328740801,0.006489056737588653,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-06-01,0.03007,0.004503253874056921,0.006443594339622642,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-07-01,-0.037938,0.008593995876626462,0.006499185882352942,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-08-01,0.008464,-0.006500960098009961,0.00639487323943662,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-09-01,0.006505,0.00018500411370849998,0.006399718969555036,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-10-01,-0.020708,0.006988700075156096,0.006399964953271029,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-11-01,0.016246,-0.0018058937450675227,0.006336776223776225,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-12-01,-0.012749,0.0019304978467150295,0.00635982093023256,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-01-01,-0.011198,-0.0022174231183295003,0.006315484918793505,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-02-01,-0.041634,0.0026814470973745945,0.006274944444444447,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-03-01,0.010195,-0.0030079599921929625,0.006164300230946884,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-04-01,-0.000519,-0.003789658903103295,0.0061735875576036875,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
